BettingSite,Sport,Event,Local,Visitor,Market,Bet,Quote,ScrapDateTime
Marathonbet,Tennis,Australia (Dobles) vs Países Bajos (Dobles),Australia (Dobles),Países Bajos (Dobles),Match_Result,1,1.85,2022-11-22 18:43:12.450006
Marathonbet,Tennis,Australia (Dobles) vs Países Bajos (Dobles),Australia (Dobles),Países Bajos (Dobles),Match_Result,3,1.95,2022-11-22 18:43:12.463379
Marathonbet,Tennis,Croacia vs España,Croacia,España,Match_Result,1,1.43,2022-11-22 18:43:14.960687
Marathonbet,Tennis,Croacia vs España,Croacia,España,Match_Result,3,2.74,2022-11-22 18:43:14.976799
Marathonbet,Tennis,Italia vs EEUU,Italia,EEUU,Match_Result,1,2.94,2022-11-22 18:43:18.558892
Marathonbet,Tennis,Italia vs EEUU,Italia,EEUU,Match_Result,3,1.38,2022-11-22 18:43:18.578584
Marathonbet,Tennis,Alemania vs Canadá,Alemania,Canadá,Match_Result,1,5.05,2022-11-22 18:43:22.268706
Marathonbet,Tennis,Alemania vs Canadá,Alemania,Canadá,Match_Result,3,1.155,2022-11-22 18:43:22.301364
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",Match_Result,1,4.1,2022-11-22 18:43:26.038142
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",Match_Result,3,1.22,2022-11-22 18:43:26.055868
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",To_Win_Match_With_Handicap_By_Sets0,HB_(Local)(-1.5),6.9,2022-11-22 18:43:26.342883
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",To_Win_Match_With_Handicap_By_Sets0,HB_(Visitor)(+1.5),1.061,2022-11-22 18:43:26.415831
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",To_Win_Match_With_Handicap_By_Sets,HB_(Local)(+1.5),2.1,2022-11-22 18:43:26.483246
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",To_Win_Match_With_Handicap_By_Sets,HB_(Visitor)(-1.5),1.64,2022-11-22 18:43:26.549606
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",To_Win_Match_With_Handicap_By_Games2,HB_(Local)(+4.5),2.19,2022-11-22 18:43:26.649955
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",To_Win_Match_With_Handicap_By_Games2,HB_(Visitor)(-4.5),1.6,2022-11-22 18:43:26.716776
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",To_Win_Match_With_Handicap_By_Games0,HB_(Local)(+5.0),1.99,2022-11-22 18:43:26.793342
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",To_Win_Match_With_Handicap_By_Games0,HB_(Visitor)(-5.0),1.75,2022-11-22 18:43:26.861121
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",To_Win_Match_With_Handicap_By_Games,HB_(Local)(+5.5),1.82,2022-11-22 18:43:26.931236
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",To_Win_Match_With_Handicap_By_Games,HB_(Visitor)(-5.5),1.94,2022-11-22 18:43:26.997345
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",To_Win_Match_With_Handicap_By_Games1,HB_(Local)(+6.0),1.59,2022-11-22 18:43:27.062996
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",To_Win_Match_With_Handicap_By_Games1,HB_(Visitor)(-6.0),2.24,2022-11-22 18:43:27.126259
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",To_Win_Match_With_Handicap_By_Games3,HB_(Local)(+6.5),1.46,2022-11-22 18:43:27.192755
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",To_Win_Match_With_Handicap_By_Games3,HB_(Visitor)(-6.5),2.52,2022-11-22 18:43:27.261562
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",Total_Sets,Under_2.5,1.35,2022-11-22 18:43:27.370371
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",Total_Sets,Over_2.5,2.88,2022-11-22 18:43:27.430403
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",Total_Games3,Under_18.5,2.14,2022-11-22 18:43:27.547428
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",Total_Games3,Over_18.5,1.63,2022-11-22 18:43:27.603878
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",Total_Games1,Under_19,2.01,2022-11-22 18:43:27.657340
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",Total_Games1,Over_19,1.73,2022-11-22 18:43:27.706436
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",Total_Games,Under_19.5,1.88,2022-11-22 18:43:27.762202
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",Total_Games,Over_19.5,1.88,2022-11-22 18:43:27.811999
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",Total_Games0,Under_20,1.75,2022-11-22 18:43:27.869345
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",Total_Games0,Over_20,1.99,2022-11-22 18:43:27.919172
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",Total_Games2,Under_20.5,1.66,2022-11-22 18:43:27.965805
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",Total_Games2,Over_20.5,2.09,2022-11-22 18:43:28.013569
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",Total_Games_Odd_Or_Even,odd,1.85,2022-11-22 18:43:28.064471
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",Total_Games_Odd_Or_Even,even,1.833,2022-11-22 18:43:28.110238
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",Total_Tie-breaks,Under_0.5,1.153,2022-11-22 18:43:28.217348
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",Total_Tie-breaks,Over_0.5,4.55,2022-11-22 18:43:28.269998
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",First_Team_Total_Games,Under_8.5,1.75,2022-11-22 18:43:28.357701
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",First_Team_Total_Games,Over_8.5,1.94,2022-11-22 18:43:28.410399
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",Second_Team_Total_Games,Under_12.5,1.61,2022-11-22 18:43:28.504933
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",Second_Team_Total_Games,Over_12.5,2.15,2022-11-22 18:43:28.557774
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",1st_Set_Result,RN_(Local),2.98,2022-11-22 18:43:28.651601
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",1st_Set_Result,RN_(Visitor),1.33,2022-11-22 18:43:28.709206
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",To_Win_1st_Set_With_Handicap,HB_(Local)(+2.5),1.8,2022-11-22 18:43:28.812595
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",To_Win_1st_Set_With_Handicap,HB_(Visitor)(-2.5),1.88,2022-11-22 18:43:28.877660
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",1st_Set_Total_Games,Under_8.5,2.13,2022-11-22 18:43:28.970246
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",1st_Set_Total_Games,Over_8.5,1.62,2022-11-22 18:43:29.025949
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",1st_Set_Total_Games_Odd_or_Even,odd,1.99,2022-11-22 18:43:29.078789
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",1st_Set_Total_Games_Odd_or_Even,even,1.71,2022-11-22 18:43:29.125578
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",First_Team_1st_Set_Games_To_Win,Under_3.5,1.88,2022-11-22 18:43:29.212120
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",First_Team_1st_Set_Games_To_Win,Over_3.5,1.8,2022-11-22 18:43:29.269111
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",First_Team_1st_Set_Games_To_Win0,Under_4.5,1.56,2022-11-22 18:43:29.320778
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",First_Team_1st_Set_Games_To_Win0,Over_4.5,2.24,2022-11-22 18:43:29.381624
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",Second_Team_1st_Set_Games_To_Win0,Under_4.5,3.72,2022-11-22 18:43:29.470580
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",Second_Team_1st_Set_Games_To_Win0,Over_4.5,1.222,2022-11-22 18:43:29.522047
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",Second_Team_1st_Set_Games_To_Win,Under_5.5,3.34,2022-11-22 18:43:29.584431
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",Second_Team_1st_Set_Games_To_Win,Over_5.5,1.27,2022-11-22 18:43:29.638172
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",2nd_Set_Result,RN_(Local),3.34,2022-11-22 18:43:29.727796
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",2nd_Set_Result,RN_(Visitor),1.27,2022-11-22 18:43:29.784531
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",To_Win_2nd_Set_With_Handicap,HB_(Local)(+2.5),1.86,2022-11-22 18:43:29.884749
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",To_Win_2nd_Set_With_Handicap,HB_(Visitor)(-2.5),1.8,2022-11-22 18:43:29.951019
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",2nd_Set_Total_Games,Under_8.5,2.07,2022-11-22 18:43:30.044587
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",2nd_Set_Total_Games,Over_8.5,1.64,2022-11-22 18:43:30.101828
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",2nd_Set_Total_Games_Odd_or_Even,odd,2.02,2022-11-22 18:43:30.152274
Marathonbet,Tennis,"Stevanovic, Natalija vs Li, Ann","Stevanovic, Natalija","Li, Ann",2nd_Set_Total_Games_Odd_or_Even,even,1.69,2022-11-22 18:43:30.206329
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",Match_Result,1,9.3,2022-11-22 18:43:34.204106
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",Match_Result,3,1.045,2022-11-22 18:43:34.222978
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",To_Win_Match_With_Handicap_By_Sets,HB_(Local)(+1.5),3.4,2022-11-22 18:43:34.614269
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",To_Win_Match_With_Handicap_By_Sets,HB_(Visitor)(-1.5),1.26,2022-11-22 18:43:34.740215
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",To_Win_Match_With_Handicap_By_Games2,HB_(Local)(+5.5),2.76,2022-11-22 18:43:34.917101
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",To_Win_Match_With_Handicap_By_Games2,HB_(Visitor)(-5.5),1.39,2022-11-22 18:43:35.029845
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",To_Win_Match_With_Handicap_By_Games0,HB_(Local)(+6.0),2.45,2022-11-22 18:43:35.129953
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",To_Win_Match_With_Handicap_By_Games0,HB_(Visitor)(-6.0),1.5,2022-11-22 18:43:35.223365
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",To_Win_Match_With_Handicap_By_Games,HB_(Local)(+6.5),2.06,2022-11-22 18:43:35.307120
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",To_Win_Match_With_Handicap_By_Games,HB_(Visitor)(-6.5),1.727,2022-11-22 18:43:35.399758
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",To_Win_Match_With_Handicap_By_Games1,HB_(Local)(+7.0),1.75,2022-11-22 18:43:35.507175
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",To_Win_Match_With_Handicap_By_Games1,HB_(Visitor)(-7.0),1.99,2022-11-22 18:43:35.616286
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",To_Win_Match_With_Handicap_By_Games3,HB_(Local)(+7.5),1.55,2022-11-22 18:43:35.721316
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",To_Win_Match_With_Handicap_By_Games3,HB_(Visitor)(-7.5),2.29,2022-11-22 18:43:35.836112
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",Total_Sets,Under_2.5,1.171,2022-11-22 18:43:36.017678
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",Total_Sets,Over_2.5,4.3,2022-11-22 18:43:36.091629
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",Total_Games7,Under_16.5,2.41,2022-11-22 18:43:36.239814
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",Total_Games7,Over_16.5,1.5,2022-11-22 18:43:36.300964
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",Total_Games6,Under_17,2.18,2022-11-22 18:43:36.366938
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",Total_Games6,Over_17,1.62,2022-11-22 18:43:36.445176
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",Total_Games3,Under_17.5,1.93,2022-11-22 18:43:36.514190
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",Total_Games3,Over_17.5,1.833,2022-11-22 18:43:36.578023
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",Total_Games0,Under_18,1.76,2022-11-22 18:43:36.637503
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",Total_Games0,Over_18,1.97,2022-11-22 18:43:36.697641
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",Total_Games,Under_18.5,1.63,2022-11-22 18:43:36.767417
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",Total_Games,Over_18.5,2.14,2022-11-22 18:43:36.830269
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",Total_Games_Odd_Or_Even,odd,1.85,2022-11-22 18:43:36.911780
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",Total_Games_Odd_Or_Even,even,1.83,2022-11-22 18:43:36.981938
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",Total_Tie-breaks,Under_0.5,1.085,2022-11-22 18:43:37.118261
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",Total_Tie-breaks,Over_0.5,6.05,2022-11-22 18:43:37.182136
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",First_Team_Total_Games0,Under_5.5,1.89,2022-11-22 18:43:37.288231
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",First_Team_Total_Games0,Over_5.5,1.79,2022-11-22 18:43:37.350295
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",Second_Team_Total_Games,Under_12.5,1.44,2022-11-22 18:43:37.465194
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",Second_Team_Total_Games,Over_12.5,2.55,2022-11-22 18:43:37.539407
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",1st_Set_Result,RN_(Local),4.8,2022-11-22 18:43:37.644776
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",1st_Set_Result,RN_(Visitor),1.138,2022-11-22 18:43:37.708339
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",To_Win_1st_Set_With_Handicap0,HB_(Local)(+3.5),1.72,2022-11-22 18:43:37.822369
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",To_Win_1st_Set_With_Handicap0,HB_(Visitor)(-3.5),1.98,2022-11-22 18:43:37.904674
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",1st_Set_Total_Games,Under_8.5,1.81,2022-11-22 18:43:38.008993
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",1st_Set_Total_Games,Over_8.5,1.87,2022-11-22 18:43:38.069674
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",1st_Set_Total_Games_Odd_or_Even,odd,1.99,2022-11-22 18:43:38.137805
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",1st_Set_Total_Games_Odd_or_Even,even,1.71,2022-11-22 18:43:38.190285
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",First_Team_1st_Set_Games_To_Win0,Under_2.5,1.98,2022-11-22 18:43:38.295023
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",First_Team_1st_Set_Games_To_Win0,Over_2.5,1.72,2022-11-22 18:43:38.361847
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",First_Team_1st_Set_Games_To_Win,Under_3.5,1.5,2022-11-22 18:43:38.424592
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",First_Team_1st_Set_Games_To_Win,Over_3.5,2.375,2022-11-22 18:43:38.493304
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",Second_Team_1st_Set_Games_To_Win0,Under_4.5,5.9,2022-11-22 18:43:38.607290
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",Second_Team_1st_Set_Games_To_Win0,Over_4.5,1.089,2022-11-22 18:43:38.671167
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",Second_Team_1st_Set_Games_To_Win,Under_5.5,5.35,2022-11-22 18:43:38.734416
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",Second_Team_1st_Set_Games_To_Win,Over_5.5,1.111,2022-11-22 18:43:38.804217
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",2nd_Set_Result,RN_(Local),5.95,2022-11-22 18:43:38.897939
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",2nd_Set_Result,RN_(Visitor),1.088,2022-11-22 18:43:38.975314
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",To_Win_2nd_Set_With_Handicap0,HB_(Local)(+3.5),1.85,2022-11-22 18:43:39.111121
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",To_Win_2nd_Set_With_Handicap0,HB_(Visitor)(-3.5),1.81,2022-11-22 18:43:39.199414
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",2nd_Set_Total_Games,Under_8.5,1.71,2022-11-22 18:43:39.307934
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",2nd_Set_Total_Games,Over_8.5,1.97,2022-11-22 18:43:39.375152
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",2nd_Set_Total_Games_Odd_or_Even,odd,2.02,2022-11-22 18:43:39.450345
Marathonbet,Tennis,"Grant, Guillermina vs Oz, Ipek","Grant, Guillermina","Oz, Ipek",2nd_Set_Total_Games_Odd_or_Even,even,1.69,2022-11-22 18:43:39.525111
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",Match_Result,1,2.86,2022-11-22 18:43:42.453463
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",Match_Result,3,1.4,2022-11-22 18:43:42.474856
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",To_Win_Match_With_Handicap_By_Sets0,HB_(Local)(-1.5),4.9,2022-11-22 18:43:42.742122
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",To_Win_Match_With_Handicap_By_Sets0,HB_(Visitor)(+1.5),1.133,2022-11-22 18:43:42.817777
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",To_Win_Match_With_Handicap_By_Sets,HB_(Local)(+1.5),1.666,2022-11-22 18:43:42.890333
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",To_Win_Match_With_Handicap_By_Sets,HB_(Visitor)(-1.5),2.05,2022-11-22 18:43:42.966484
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",To_Win_Match_With_Handicap_By_Games2,HB_(Local)(+2.5),2.12,2022-11-22 18:43:43.118277
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",To_Win_Match_With_Handicap_By_Games2,HB_(Visitor)(-2.5),1.64,2022-11-22 18:43:43.206054
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",To_Win_Match_With_Handicap_By_Games1,HB_(Local)(+3.0),1.95,2022-11-22 18:43:43.289185
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",To_Win_Match_With_Handicap_By_Games1,HB_(Visitor)(-3.0),1.78,2022-11-22 18:43:43.365223
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",To_Win_Match_With_Handicap_By_Games,HB_(Local)(+3.5),1.81,2022-11-22 18:43:43.440254
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",To_Win_Match_With_Handicap_By_Games,HB_(Visitor)(-3.5),1.952,2022-11-22 18:43:43.523531
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",To_Win_Match_With_Handicap_By_Games0,HB_(Local)(+4.0),1.6,2022-11-22 18:43:43.597812
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",To_Win_Match_With_Handicap_By_Games0,HB_(Visitor)(-4.0),2.22,2022-11-22 18:43:43.666572
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",To_Win_Match_With_Handicap_By_Games3,HB_(Local)(+4.5),1.48,2022-11-22 18:43:43.752731
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",To_Win_Match_With_Handicap_By_Games3,HB_(Visitor)(-4.5),2.46,2022-11-22 18:43:43.846188
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",Total_Sets,Under_2.5,1.49,2022-11-22 18:43:43.968164
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",Total_Sets,Over_2.5,2.4,2022-11-22 18:43:44.028540
Marathonbet,Tennis,"Carlé, María Lourdes vs Fruhvirtova, Brenda","Carlé, María Lourdes","Fruhvirtova, Brenda",Total_Games2,Under_21.5,2.06,2022-11-22 18:43:44.146072
